product_key,product_no,product_description,product_category,abc_class,store_count,critical_items,high_risk_items,excess_stock_items,inventory_value_at_risk,risk_items
1916,PROD-176339,PROD-152433 SEG-512297 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,0,2,0,103.22,2
1917,PROD-176340,PROD-152436 SEG-512297 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,0,2,1,103.22,2
265,PROD-139863,PROD-100445 SEG-500065 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,19,2,6,102.35,21
2114,PROD-181823,PROD-152162 SEG-512251 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,40,1,3,1,101.2,4
1906,PROD-176326,PROD-111681 SEG-502290 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,B,40,0,2,1,101.2,2
2139,PROD-182089,PROD-185955 SEG-519649 Scholar Footwear Boot Collection Woodland,Scholar Footwear Boot Collection,A,32,2,4,1,101.2,6
1909,PROD-176329,PROD-111685 SEG-502290 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,40,0,2,6,101.2,2
1488,PROD-170007,PROD-165940 SEG-515549 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,B,40,0,2,1,101.2,2
1781,PROD-175306,PROD-101283 SEG-500163 Scholar Footwear Boot Collection Zephyr,Scholar Footwear Boot Collection,B,7,0,1,3,101.2,1
476,PROD-152177,PROD-108657 SEG-501730 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,36,0,2,11,100.1,2
806,PROD-160694,PROD-173788 SEG-516951 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,29,0,2,6,100.1,2
1143,PROD-166176,PROD-148949 SEG-511405 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,1,3,5,100.1,4
1139,PROD-166172,PROD-148945 SEG-511405 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,0,2,12,100.1,2
2140,PROD-182193,PROD-148692 SEG-511374 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,14,0,2,0,100.1,2
325,PROD-144341,PROD-152446 SEG-512298 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,37,0,2,8,100.1,2
137,PROD-123290,PROD-102558 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,28,2,1,99.77,30
2126,PROD-181879,PROD-152308 SEG-512269 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,11,1,0,97.75,12
2102,PROD-181301,PROD-189281 SEG-520490 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,0,1,0,96.14,1
1588,PROD-170558,PROD-116121 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear Trainer,A,40,0,2,8,96.14,2
1586,PROD-170556,PROD-116119 SEG-502744 Scholar Footwear Trainer Zephyr,Scholar Footwear Trainer,A,40,0,2,5,96.14,2
1804,PROD-175333,PROD-113350 SEG-502458 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,2,1,0,96.14,3
1806,PROD-175335,PROD-113355 SEG-502458 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,1,1,1,96.14,2
311,PROD-143374,PROD-179673 SEG-518086 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,A,40,0,2,16,95.39,2
798,PROD-160085,PROD-137075 SEG-508387 Femme Footwear Retro Legend Summit,Femme Footwear Retro Legend,B,8,0,1,0,95.09,1
489,PROD-152392,PROD-128713 SEG-506276 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,31,22,2,0,95.0,24
296,PROD-142512,PROD-187471 SEG-520100 Newborn Footwear Boot Collection Plushfoot,Scholar Footwear Boot Collection,A,17,0,2,4,94.0,2
1787,PROD-175314,PROD-113760 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,27,19,1,2,93.86,20
86,PROD-110207,PROD-124805 SEG-505212 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,14,3,2,0,93.11,5
1776,PROD-175042,PROD-152486 SEG-512304 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,0,2,8,93.1,2
1777,PROD-175043,PROD-152484 SEG-512304 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,0,2,1,93.1,2
59,PROD-103735,PROD-152508 SEG-512312 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,0,2,1,93.1,2
1020,PROD-165429,PROD-110122 SEG-502111 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,B,40,0,2,2,92.0,2
19,PROD-100436,PROD-164664 SEG-515333 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,18,2,16,91.93,20
1913,PROD-176336,PROD-111481 SEG-502269 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,40,0,2,5,91.08,2
1911,PROD-176334,PROD-111479 SEG-502269 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,40,0,2,0,91.08,2
1498,PROD-170025,PROD-152585 SEG-512318 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,0,2,2,91.08,2
1843,PROD-175425,PROD-112094 SEG-502337 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,2,5,91.08,2
2170,PROD-183524,PROD-111952 SEG-502325 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,2,1,91.08,2
727,PROD-159589,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,32,0,2,4,90.08,2
684,PROD-158683,PROD-188035 SEG-520264 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,32,0,2,1,90.08,2
677,PROD-158675,PROD-188088 SEG-520269 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,27,0,2,2,90.08,2
728,PROD-159590,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,34,1,3,6,90.08,4
811,PROD-160709,PROD-188563 SEG-520369 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,39,17,0,2,88.57,17
2003,PROD-179167,PROD-148798 SEG-511387 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,19,11,1,2,87.8,12
1576,PROD-170526,PROD-179949 SEG-518121 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,0,2,9,87.12,2
2223,PROD-184616,PROD-179918 SEG-518119 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,B,14,0,2,0,87.12,2
2221,PROD-184614,PROD-179916 SEG-518119 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,B,14,0,2,0,87.12,2
1577,PROD-170527,PROD-179950 SEG-518121 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,0,2,8,87.12,2
1578,PROD-170528,PROD-179951 SEG-518121 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,0,2,10,87.12,2
1561,PROD-170510,PROD-179933 SEG-518120 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,0,2,10,87.12,2
875,PROD-160888,PROD-162671 SEG-514978 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,33,25,0,0,86.45000000000002,25
161,PROD-124435,PROD-154330 SEG-512711 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,0,1,18,85.99,1
594,PROD-156278,PROD-188071 SEG-520267 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,34,22,2,2,85.3,24
2052,PROD-179264,PROD-148787 SEG-511386 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,0,1,5,85.25,1
293,PROD-141938,PROD-122553 SEG-504595 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,39,28,2,1,85.01,30
480,PROD-152223,PROD-149104 SEG-511422 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,0,1,25,84.6,1
385,PROD-147352,PROD-122511 SEG-504591 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,39,3,2,16,84.03999999999999,5
1790,PROD-175317,PROD-114253 SEG-502531 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,1,2,0,83.49,3
477,PROD-152220,PROD-149101 SEG-511422 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,1,2,5,82.82000000000001,3
2043,PROD-179239,PROD-148780 SEG-511385 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,1,2,11,82.5,3
1997,PROD-179160,PROD-149256 SEG-511436 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,35,0,1,3,82.5,1
2041,PROD-179237,PROD-148778 SEG-511385 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,33,0,1,3,82.5,1
2044,PROD-179240,PROD-148781 SEG-511385 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,37,0,1,1,82.5,1
1995,PROD-179158,PROD-149254 SEG-511436 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,36,0,1,8,82.5,1
1993,PROD-179156,PROD-149252 SEG-511436 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,24,0,1,4,82.5,1
840,PROD-160837,PROD-163112 SEG-515001 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,24,18,2,0,82.21,20
1756,PROD-173397,PROD-150879 SEG-511853 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,0,2,3,81.9,2
1755,PROD-173396,PROD-150878 SEG-511853 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,40,0,2,0,81.9,2
186,PROD-129495,PROD-102671 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,1,1,2,81.11999999999999,2
1536,PROD-170321,PROD-113872 SEG-502503 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,2,2,6,80.96,4
1541,PROD-170326,PROD-113878 SEG-502503 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,0,1,1,80.96,1
879,PROD-160897,PROD-137058 SEG-508385 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,10,0,1,2,80.08,1
844,PROD-160842,PROD-137716 SEG-508583 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,26,0,1,4,80.08,1
847,PROD-160845,PROD-137717 SEG-508583 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,37,1,2,9,80.08,3
854,PROD-160853,PROD-163075 SEG-514999 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,1,1,12,80.08,2
856,PROD-160855,PROD-163080 SEG-514999 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,3,3,4,80.08,6
849,PROD-160847,PROD-137719 SEG-508583 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,36,2,2,4,80.08,4
853,PROD-160852,PROD-163077 SEG-514999 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,1,2,0,80.08,3
349,PROD-146000,PROD-190061 SEG-520677 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,13,0,1,0,80.08,1
342,PROD-145913,PROD-174377 SEG-517032 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,C,18,0,1,1,80.08,1
855,PROD-160854,PROD-163082 SEG-514999 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,1,2,5,80.08,3
838,PROD-160835,PROD-163109 SEG-515001 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,24,15,1,0,80.0,16
256,PROD-139830,PROD-138297 SEG-508706 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,3,1,10,79.53,4
2226,PROD-184801,PROD-152335 SEG-512271 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,3,1,1,79.27000000000001,4
2159,PROD-183481,PROD-114647 SEG-502564 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,15,0,1,1,78.43,1
1108,PROD-166122,PROD-148722 SEG-511378 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,27,1,1,0,78.24000000000001,2
1016,PROD-165287,PROD-179217 SEG-518044 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,40,0,2,5,78.2,2
1376,PROD-168876,PROD-148700 SEG-511376 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,0,1,5,77.57,1
1519,PROD-170097,PROD-102660 SEG-500365 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,8,2,13,77.57,10
1379,PROD-168879,PROD-148703 SEG-511376 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,4,1,8,77.55999999999999,5
1381,PROD-168881,PROD-148705 SEG-511376 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,4,1,4,77.53999999999999,5
1383,PROD-168883,PROD-148707 SEG-511376 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,5,1,1,77.53,6
1081,PROD-165954,PROD-102499 SEG-500344 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,38,14,2,0,77.36000000000001,16
1783,PROD-175310,PROD-113755 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,27,6,1,3,76.95,7
1785,PROD-175312,PROD-113758 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,27,10,1,8,76.83999999999999,11
114,PROD-118969,PROD-138471 SEG-508729 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,3,1,14,75.69000000000001,4
558,PROD-154203,PROD-179580 SEG-518079 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,B,25,0,2,12,75.2,2
81,PROD-109992,PROD-187249 SEG-520059 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,C,14,0,1,0,75.2,1
864,PROD-160872,PROD-162740 SEG-514981 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,19,0,1,2,75.07,1
863,PROD-160871,PROD-162735 SEG-514981 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,23,0,1,4,75.07,1
789,PROD-159907,PROD-155366 SEG-513122 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,15,2,1,5,75.07,3
1779,PROD-175050,PROD-166383 SEG-515621 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,1,2,6,74.38,3
1984,PROD-178979,PROD-115010 SEG-502616 Toddler Footwear Trailblazer Varied,Scholar Footwear Trailblazer,A,40,0,1,5,74.38,1
1988,PROD-178983,PROD-115005 SEG-502616 Toddler Footwear Trailblazer Varied,Scholar Footwear Trailblazer,A,40,0,1,1,74.38,1
1034,PROD-165571,PROD-179208 SEG-518043 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,39,0,2,7,73.6,2
601,PROD-156693,PROD-104012 SEG-500567 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,25,15,0,3,72.81,15
973,PROD-163831,PROD-180107 SEG-518151 Femme Footwear Trailblazer Swift Run,Femme Footwear Trailblazer,B,32,8,1,0,72.11,9
213,PROD-138116,PROD-189889 SEG-520643 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,5,1,0,70.93,6
2324,PROD-194289,PROD-114483 SEG-502549 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,5,70.84,1
2326,PROD-194291,PROD-114484 SEG-502549 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,6,70.84,1
2304,PROD-193596,PROD-137891 SEG-508606 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,5,70.84,1
2303,PROD-193595,PROD-137893 SEG-508606 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,1,70.84,1
1251,PROD-168473,PROD-189905 SEG-520646 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,0,1,1,70.5,1
1255,PROD-168477,PROD-189903 SEG-520646 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,0,1,2,70.5,1
1253,PROD-168475,PROD-189907 SEG-520646 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,19,0,1,1,70.5,1
211,PROD-138114,PROD-189909 SEG-520647 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,17,0,1,1,70.5,1
244,PROD-139486,PROD-167293 SEG-515730 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,B,30,0,1,5,70.07,1
245,PROD-139487,PROD-167295 SEG-515730 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,28,1,2,3,70.07,3
214,PROD-138117,PROD-189890 SEG-520643 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,18,5,1,1,70.05,6
5,PROD-100052,PROD-189475 SEG-520542 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,16,0,1,0,69.75,1
1925,PROD-176417,PROD-160176 SEG-514431 Femme Footwear Trailblazer Varied,Femme Footwear Trailblazer,B,40,3,1,0,69.49,4
217,PROD-138120,PROD-189887 SEG-520643 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,18,6,1,1,69.13000000000001,7
455,PROD-152100,PROD-170898 SEG-516410 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,33,16,1,0,67.62,17
805,PROD-160657,PROD-136989 SEG-508377 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,B,7,4,1,2,67.52999999999999,5
435,PROD-151978,PROD-137935 SEG-508610 Heritage Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,31,19,1,1,67.47999999999999,20
436,PROD-151979,PROD-137934 SEG-508610 Heritage Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,25,15,1,2,67.47999999999999,16
1110,PROD-166136,PROD-149085 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,1,1,5,67.38,2
519,PROD-152581,PROD-152936 SEG-512412 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,22,17,1,3,67.21000000000001,18
2172,PROD-183537,PROD-138255 SEG-508702 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,40,2,1,0,66.31,3
1858,PROD-175824,PROD-112765 SEG-502407 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,B,11,0,1,1,65.78,1
262,PROD-139836,PROD-138296 SEG-508706 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,11,65.44,1
113,PROD-118968,PROD-138468 SEG-508729 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,10,1,6,64.81,11
1926,PROD-176419,PROD-160178 SEG-514431 Femme Footwear Trailblazer Varied,Femme Footwear Trailblazer,C,40,1,1,0,64.05000000000001,2
2079,PROD-181240,PROD-189157 SEG-520473 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,A,40,0,1,0,63.25,1
271,PROD-140865,PROD-100433 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear Boot Collection,A,40,9,2,11,63.15,11
741,PROD-159673,PROD-170090 SEG-516273 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,20,0,2,3,63.0,2
337,PROD-145807,PROD-171337 SEG-516482 Toddler Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,33,21,1,4,62.82,22
503,PROD-152529,PROD-169465 SEG-516139 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,34,19,1,3,62.75000000000001,20
504,PROD-152530,PROD-169466 SEG-516139 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,34,17,1,4,62.71,18
821,PROD-160765,PROD-137086 SEG-508389 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,3,1,3,62.59,4
255,PROD-139829,PROD-138298 SEG-508706 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,1,1,11,62.419999999999995,2
1991,PROD-179081,PROD-152227 SEG-512256 Scholar Footwear Trainer Zephyr,Scholar Footwear Trainer,B,14,0,1,1,62.24,1
93,PROD-112072,PROD-103307 SEG-500452 Scholar Footwear Boot Collection Plushfoot,Scholar Footwear Boot Collection,A,18,12,2,0,61.52,14
1830,PROD-175402,PROD-112496 SEG-502380 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,3,60.72,1
1828,PROD-175400,PROD-112495 SEG-502380 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,0,60.72,1
2310,PROD-193602,PROD-112672 SEG-502397 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,0,60.72,1
98,PROD-115351,PROD-173688 SEG-516939 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,0,1,1,60.72,1
2307,PROD-193599,PROD-112671 SEG-502397 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,1,60.72,1
1815,PROD-175376,PROD-113197 SEG-502444 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,0,1,2,60.72,1
97,PROD-115350,PROD-173687 SEG-516939 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,0,1,1,60.72,1
1820,PROD-175389,PROD-112412 SEG-502372 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,0,1,0,60.72,1
2049,PROD-179257,PROD-149115 SEG-511423 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,C,10,0,1,0,60.5,1
2059,PROD-179464,PROD-152768 SEG-512374 Scholar Footwear Sandals Zephyr,Scholar Footwear Sandals,A,40,1,2,10,60.47,3
1459,PROD-169476,PROD-153430 SEG-512518 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,24,1,1,60.339999999999996,25
451,PROD-152064,PROD-112308 SEG-502364 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,16,0,1,2,60.06,1
358,PROD-146041,PROD-190027 SEG-520669 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,25,0,1,9,60.06,1
452,PROD-152066,PROD-112310 SEG-502364 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,14,0,1,2,60.06,1
254,PROD-139798,PROD-166104 SEG-515573 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,35,2,5,5,60.06,7
